menu_code,restaurant_code,name,price,description
MEN0621,RES0029,사이다(500ml),2000.0,
MEN0622,RES0029,콜라(500ml),2000.0,
MEN0623,RES0030,모둠사시미(어종수시변동),38000.0,제철마다 오는 다양한 어종의 생선을 내어드리는 대표메뉴입니다
MEN0624,RES0030,밀푀유나베,28000.0,천개의 꽃이라불리는 밀푀유나베 탕냄비가 모자랄 만큼 꽉꽉채워드리는 단길 대표메뉴입니다
MEN0625,RES0030,양념닭목살볶음,20000.0,
MEN0626,RES0030,통가지새우튀김,20000.0,
MEN0627,RES0030,통새우 부추전,19000.0,
MEN0628,RES0030,유린기,18000.0,
MEN0629,RES0030,들기름 깻잎 돌문어 무침,18000.0,
MEN0630,RES0030,수제 가라아게,17000.0,
MEN0631,RES0030,베이컨 청양크림파스타,17000.0,
MEN0632,RES0030,가시바른순살삼치구이,18000.0,
MEN0633,RES0030,치즈계란말이,15000.0,
MEN0634,RES0030,알찬열빙어구이,14000.0,
MEN0635,RES0030,곱도리탕,30000.0,
MEN0636,RES0030,명란구이,14000.0,
MEN0637,RES0030,카라이돈코츠라멘,14000.0,
MEN0638,RES0030,명란감자치즈,10000.0,
MEN0639,RES0030,바스크치즈케이크,10000.0,
MEN0640,RES0030,중화풍오이무침,7000.0,
MEN0641,RES0030,항정수육과 미나리무침,26000.0,
MEN0642,RES0030,통오징어 나가사끼짬뽕,25000.0,
MEN0643,RES0030,마라순두부나베,25000.0,
MEN0644,RES0030,배추 조개탕,23000.0,
MEN0645,RES0030,미나리생선회무침,23000.0,
MEN0646,RES0030,전복파스타(아와비파스타),21000.0,
MEN0647,RES0030,양송이새우감바스,21000.0,
MEN0648,RES0031,육전국밥,11000.0,국내 최초 개발 !! 육전국밥
MEN0649,RES0031,육전비빔막국수,11000.0,국산 메밀과 천연 과일소스의 깊은 맛 !!
MEN0650,RES0031,미소곰탕정식,18000.0,(1인 육전+미소곰탕)
MEN0651,RES0031,막국수정식,17000.0,1인 육전 + 물 or 비빔 막국수)
MEN0652,RES0031,소고기육전(대),26000.0,한~장 한~장 즉석에서 부치는 대표 메뉴 !!
MEN0653,RES0031,수제 소고기 완자,16000.0,신선한 야채와 소고기로 즉석에서 부치는~
MEN0654,RES0031,육전 완자 반반,22000.0,소고기 육전과 완자를 동시에~
MEN0655,RES0031,깻잎전,16000.0,깻잎 속에 소고기를 넣어 깔끔한 맛!!
MEN0656,RES0031,해물김치전,20000.0,숙성김치와 해물의 조화~
MEN0657,RES0031,치즈해물김치전,22000.0,쫄깃한 모짜렐라 치즈에 숙성김치와 해물의 조화~
MEN0658,RES0031,오징어초무침,20000.0,국내산 오징어를 신선한 야채와 새콤달콤하게~
MEN0659,RES0031,소불고기전골(중),35000.0,최상급 소고기와 자체개발 특제 양념 육수
MEN0660,RES0031,소고기국밥 정식,17000.0,(1인 육전+소고기국밥)
MEN0661,RES0031,소불고기전골(대),50000.0,최상급 소고기와 자체개발 특제 양념 육수
MEN0662,RES0031,뚝배기불고기,12000.0,최상급 소고기와 자체개발 특제 양념 육수
MEN0663,RES0031,소곱창전골(중),39000.0,고소하고 쫄깃한 소 곱창의 매력~
MEN0664,RES0031,소곱창전골(대),55000.0,고소하고 쫄깃한 소 곱창의 매력~
MEN0665,RES0031,육전모둠전골(중),35000.0,오직!! 육전국밥에서만 맛볼 수 있는~
MEN0666,RES0031,육전모둠전골(대),50000.0,오직!! 육전국밥에서만 맛볼 수 있는~
MEN0667,RES0031,소고기육전(소),16000.0,한~장 한~장 즉석에서 부치는 대표 메뉴 !!
MEN0668,RES0031,모둠전,30000.0,막걸리가 생각나는 즉석 6종 모둠 전
MEN0669,RES0031,치즈해물파전,22000.0,쫄깃한 모짜렐라 치즈에 국내산 오징어와 새우가 듬뿍~
MEN0670,RES0031,소고기국밥,10000.0,하루에도 몇 번 씩 매장에서 직접 끓이는~
MEN0671,RES0031,미소곰탕,11000.0,미소가 저절로 나오는~ 실속 곰탕
MEN0672,RES0031,함박곰탕,14000.0,"함박웃음이 저절로 나오는~ 명품 곰탕
(수육+도가니)"
MEN0673,RES0031,육전 물 막국수,11000.0,국산 메밀과 천연 과일소스의 시원~한 맛 !!
MEN0674,RES0032,양념치킨(국내산),20000.0,
MEN0675,RES0032,후라이드치킨(국내산),19000.0,35일산 국내산 신선한 닭고기를 천연 양념 숙성하여 한 마리하고 반마리 더 손님께 제공합니다.
MEN0676,RES0032,순살양념,20000.0,
MEN0677,RES0032,순살마늘반/순살후라이드반,22000.0,
MEN0678,RES0032,순살간장반/순살후라이드반,21000.0,
MEN0679,RES0032,블렉페퍼(신메뉴),22000.0,
MEN0680,RES0032,순살블렉페퍼(신메뉴),22000.0,
MEN0681,RES0032,후라이드반/블렉페퍼반,22000.0,
MEN0682,RES0032,순살후라이드반/순살블렉페퍼반,22000.0,
MEN0683,RES0032,순살양념반/순후라이드반,20000.0,
MEN0684,RES0032,순살마늘치킨,22000.0,
MEN0685,RES0032,오리지널콤보(통다리5+통날개6),23000.0,
MEN0686,RES0032,후라이드반+양념반(국내산),20000.0,
MEN0687,RES0032,후라이드한마리+반마리,29000.0,
MEN0688,RES0032,후라이드한마리+양념반마리,30000.0,
MEN0689,RES0032,후라이드한마리+매운양념반,30500.0,
MEN0690,RES0032,양념한마리+후라이드반마리,30000.0,
MEN0691,RES0032,매운양념한마리+후라이드반마리,31000.0,
MEN0692,RES0032,후라이드한마리+마늘치킨반마리,31000.0,
MEN0693,RES0032,감자튀김(3종),12000.0,
MEN0694,RES0032,콜라변경(1.25L),2000.0,
MEN0695,RES0032,콜라변경(500ml),1500.0,
MEN0696,RES0032,사이다변경(1.5L),2000.0,
MEN0697,RES0032,매운양념치킨,21000.0,
MEN0698,RES0032,사이다변경(500ml),1500.0,
MEN0699,RES0032,치킨무(1),500.0,
MEN0700,RES0032,양념소스(1),500.0,
MEN0701,RES0032,머스타드소스(1),500.0,
MEN0702,RES0032,매운양념소스(1),500.0,
MEN0703,RES0032,후라이드반마리 추가,10000.0,
MEN0704,RES0032,양념반마리 추가,11000.0,
MEN0705,RES0032,매운양념반마리 추가,11500.0,
MEN0706,RES0032,마늘반마리 추가,12000.0,
MEN0707,RES0032,블랙페퍼반마리 추가,12000.0,
MEN0708,RES0032,매운양념치킨반/후라이드반,21000.0,
MEN0709,RES0032,마늘치킨,22000.0,
MEN0710,RES0032,후라이드반 / 마늘치킨반,22000.0,
MEN0711,RES0032,순살매콤아삭,20000.0,
MEN0712,RES0032,순살치킨반 / 매콤아삭반,20000.0,
MEN0713,RES0032,순살후라이드,19000.0,
MEN0714,RES0033,뜨끈세트,47800.0,고추튀김(맛선택 가능)+아롱사태 갓김치 전골+면사리
MEN0715,RES0033,A세트,40800.0,고추튀김(맛선택 가능)+한우 대창 닭볶음탕+주먹밥
MEN0716,RES0033,아이스샤베트!,8900.0,"시원하고,상쾌한맛"
MEN0717,RES0033,콩고물 아이스크림,6900.0,고~소함 한가득
MEN0718,RES0033,오리지널 고추튀김,11000.0,
MEN0719,RES0033,양념 고추튀김,12000.0,
MEN0720,RES0033,매운양념 고추튀김,12000.0,
MEN0721,RES0033,콘소메 고추튀김,12000.0,
MEN0722,RES0033,치즐링 고추튀김,12000.0,
MEN0723,RES0033,아롱사태 갓김치 전골,36000.0,
MEN0724,RES0033,한우대창 닭볶음탕(순살),28000.0,
MEN0725,RES0033,모듬조개 술찜,26000.0,
MEN0726,RES0033,B세트,40800.0,고추튀김(맛선택 가능)+모듬조개  술찜+술찜 볶음면
MEN0727,RES0033,꽈리고추 닭목살 양념구이,23000.0,
MEN0728,RES0033,통감자 닭목살 소금구이,23000.0,
MEN0729,RES0033,무뼈 불닭발,22000.0,
MEN0730,RES0033,치즈 감자채전,17000.0,
MEN0731,RES0033,치즈 김치볶음밥전,18000.0,
MEN0732,RES0033,육새전,23000.0,육전or 새우전 변경가능
MEN0733,RES0033,한우 대창 명란 누룽지탕,26000.0,
MEN0734,RES0033,통오징어 해물 짬뽕탕,26000.0,
MEN0735,RES0033,부산 오뎅탕,22000.0,
MEN0736,RES0033,백합 조개탕,21000.0,
MEN0737,RES0033,C세트,38800.0,고추튀김(맛선택 가능)+육새전+비빔국수
MEN0738,RES0033,주먹밥,3000.0,
MEN0739,RES0033,볶음밥,3000.0,
MEN0740,RES0033,치즈사리,3000.0,
MEN0741,RES0033,면사리,2000.0,모든 탕류 면사리 추가 가능합니다.
MEN0742,RES0033,맴맴 스파이시 하이볼,5800.0,"우이락이 만든 스파이시 증류수 맴맴, 기분좋은 망고향과 알싸한 뒷맛이 반전 매력인 하이볼"
MEN0743,RES0033,선비 하이볼,6800.0,선비진만의 밸런스와 깔끔한 뒷맛을 극대화한 하이볼
MEN0744,RES0033,가무치 하이볼,6800.0,고소한 곡물과 바닐라향 가무치에 얼그레이를 넣어 만든 하이볼
MEN0745,RES0033,홀리엠 하이볼,6800.0,오미자의 상큼하고 깔끔한 맛의 하이볼
MEN0746,RES0033,만월 하이볼,6800.0,입안가득 퍼지는 달콤한 복분자 하이볼
MEN0747,RES0033,담솔 하이볼,6800.0,상쾌한 솔의 향과 시원한 맛이 매력적인 하이볼
MEN0748,RES0033,[우이락] 비빔국수 or 쫄면,7000.0,우이락만의 특제 비법 양념장으로 만든 새콤달콤 비빔국수!
MEN0749,RES0033,제임슨 하이볼,6800.0,풍미와 바디감이 일품인 위스키 하이볼
MEN0750,RES0033,스파이시 맴맴,11000.0,"250ml, 20도
우이락이 만든 스파이시 증류주 맴맴, 기분좋은 망고향과 알싸한 뒷막이 반전 매력인 전통주"
MEN0751,RES0033,홀리엠,27000.0,"375ml, 37도"
MEN0752,RES0033,가무치,27000.0,"375ml, 25도"
MEN0753,RES0033,담솔,39000.0,"375ml, 40도"
MEN0754,RES0033,만월,25000.0,"360ml, 24도"
MEN0755,RES0033,선비,45000.0,"375ml, 48도"
MEN0756,RES0033,서울의밤,15000.0,"375ml, 25도"
MEN0757,RES0033,매실원주13,13000.0,"375ml, 13도"
MEN0758,RES0033,안동소주17,13000.0,"350ml, 17도"
MEN0759,RES0033,들기름 짜계치,7500.0,"풍미가득 들기름, 계란, 치즈가 들어간 새로운 우이락 짜계치!"
MEN0760,RES0033,안동소주40,23000.0,"350ml, 40도"
MEN0761,RES0033,사랑할때12,12000.0,"300ml, 12도"
MEN0762,RES0033,도원결의40,27000.0,"360ml, 40도"
MEN0763,RES0033,도원결의15,15000.0,"360ml, 15도"
MEN0764,RES0033,독도소주,15000.0,"375ml, 17도"
MEN0765,RES0033,우이락 크림 막걸리,9500.0,프리미엄 막걸리
MEN0766,RES0033,호랑이 생,8000.0,
MEN0767,RES0033,성시경 경탁주,25000.0,품절 대란 경탁주 입고!
MEN0768,RES0033,대대포,9000.0,
MEN0769,RES0033,느린마을,8000.0,
MEN0770,RES0033,해장 홍합라면,7500.0,시원한 홍합이 듬뿍 들어가 속 제대로 풀리는 시원 칼칼한 해장 라면
MEN0771,RES0033,우곡생주,14900.0,
MEN0772,RES0033,해창6도,15000.0,
MEN0773,RES0033,해창12도,27900.0,
MEN0774,RES0033,선호,8000.0,
MEN0775,RES0033,송명섭,12000.0,
MEN0776,RES0033,장수먹걸리,5000.0,
MEN0777,RES0033,지평먹걸리,5000.0,
MEN0778,RES0033,생맥주도 맛있는 우이락,4800.0,500cc
MEN0779,RES0033,소주,5000.0,
MEN0780,RES0033,맥주,5000.0,
MEN0781,RES0033,순살 후라이드 치킨,15000.0,"바삭, 고소한 튀김옷을 곱게 입은 후라이드 정석의 맛 순살 치킨"
MEN0782,RES0033,우이락 사과막걸리,9500.0,
MEN0783,RES0033,여름세트,45400.0,여름세트. 아롱사태 수육냉채 + 고추튀김 + 생맥주 2잔
MEN0784,RES0033,아롱사태 수육냉채,26000.0,
MEN0785,RES0033,납작만두 무침,15000.0,
MEN0786,RES0033,땡초 김치전,15000.0,
MEN0787,RES0033,갓김치말이 냉쫄면,8000.0,
MEN0788,RES0033,(저당)아이스과일 화채,15000.0,
MEN0789,RES0033,한판 모둠건어물(5종),19000.0,"아귀포, 한치, 매운 양념 먹태, 장어포, 얇은 오징어"
MEN0790,RES0033,매콤 순살 양념 닭강정,15000.0,매콤 달콤 양념에 볶은 꽈리고추와 바삭함이 제대로인 닭강정
MEN0791,RES0033,먹태와 땅콩,18000.0,껍질까지 통으로 튀겨내 바삭한 맛이 일품인 최고의 맥주 안주
MEN0792,RES0034,돈까스+쫄면세트,14000.0,
MEN0793,RES0034,참치김밥,4500.0,
MEN0794,RES0034,야채김밥,3500.0,
MEN0795,RES0035,"차돌,양지, 힘줄 쌀국수",13000.0,
MEN0796,RES0035,차돌박이 쌀국수,10000.0,
MEN0797,RES0035,코카 콜라,2500.0,
MEN0798,RES0035,사이다,2500.0,
MEN0799,RES0035,하노이 맥주,5500.0,
MEN0800,RES0035,사이공 맥주,5500.0,
MEN0801,RES0035,감자말이새우 (3p),3500.0,
MEN0802,RES0035,양지 쌀국수,11500.0,
MEN0803,RES0035,"차돌,양지 쌀국수",12500.0,
MEN0804,RES0035,힘줄 쌀국수,14000.0,
MEN0805,RES0035,모듬 전식 (8p),8500.0,
MEN0806,RES0035,고구마 짜조 (3p),3000.0,
MEN0807,RES0035,가리비 짜조 (3p),3000.0,
MEN0808,RES0035,버팔로 윙 (3p),3500.0,
MEN0809,RES0035,웨딩 쇼마이 (2p),3000.0,
MEN0810,RES0036,도미 중,58000.0,
MEN0811,RES0036,광어 3인,38000.0,
MEN0812,RES0036,우럭 3인,38000.0,
MEN0813,RES0036,새우구이,25000.0,
MEN0814,RES0036,전복회,17000.0,
MEN0815,RES0037,89바삭 크리스피,17900.0,바삭바삭한 튀김과 촉촉한  살코기 치킨89의 대표메뉴[음료 사이즈업 가능]
MEN0816,RES0037,[신메뉴]89골라먹는 순살종합세트,34900.0,순살 두마리양 5가지맛(크리스피고정+택4+감자)무1개+음료245ml
MEN0817,RES0037,89달콤 양념치킨+펩시콜라245ml,18900.0,치킨89만의 특제 소스와 바삭한 치킨의 만남[음료 사이즈업 가능]
MEN0818,RES0037,89시그니처 로제투움바치킨+펩시콜라245ml,19900.0,"부드러우면서 매콤한 로제소스와 아삭한 할라피뇨토핑, 치킨89의 야심작 로제투움바치킨"
MEN0819,RES0037,89멕시치킨+펩시콜라245ml,19900.0,매콤한 할라피뇨와 치킨89만의 특별 소스를 더한 멕시칸풍 치킨[음료 사이즈업 가능]
MEN0820,RES0037,89스윗 갈릭치킨+펩시콜라245ml,18900.0,마늘의 깊은 풍미를 느낄수 있는 치킨[음료 사이즈업 가능]
MEN0821,RES0037,[사장님 추천]89크리미 어니언치킨+펩시콜라245ml,18900.0,부드러운 크림과 아삭한 양파의 꿀조합[음료 사이즈업 가능]
MEN0822,RES0037,89아삭 파닭치킨+펩시콜라245ml,19900.0,"치킨은 바삭,파는 아삭,맛있어서 파닭파닭[음료 사이즈업 가능]"
MEN0823,RES0037,89화끈 불닭치킨+펩시콜라245ml,18900.0,입안을 얼얼하게 만드는 맛있게 매운 치킨[음료 사이즈업 가능]
MEN0824,RES0037,89뿌링 스노우치킨+펩시콜라245ml,19900.0,바삭한 치킨 위에 치즈 눈이 내린다[음료 사이즈업 가능]
MEN0825,RES0037,89단짠 간장치킨+펩시콜라245ml,18900.0,환상 비율로 만들어진 간장 치킨[음료 사이즈업 가능]
MEN0826,RES0037,Wow100%다리살 89바삭 크리스피 순살+콜라245m,18900.0,+100프로 닭다리살+ 바삭바삭한 튀김과 촉촉한  살코기 치킨89의 대표메뉴[음료 사이즈업 가능]
MEN0827,RES0037,[사장님 추천]89프리미엄 치떠끼 반마리SET,23900.0,떡볶이( 2~3인 ) + 크리스피 반마리 + 펩시콜라500ml[음료 사이즈업 가능]
MEN0828,RES0037,89단짠 간장순살+펩시콜라245ml,19900.0,+100프로 닭다리살+ 환상 비율로 만들어진 간장 치킨[음료 사이즈업 가능]
MEN0829,RES0037,89멕시순살+펩시콜라245ml,20900.0,+100프로 닭다리살+ 매콤한 할라피뇨와 치킨89만의 특별 소스를 더한 멕시칸풍 치킨[음료 사이즈업 가능]
MEN0830,RES0037,89달콤 양념순살+펩시콜라245ml,19900.0,+100프로 닭다리살+ 치킨89만의 특제 소스와 바삭한 치킨의 만남[음료 사이즈업 가능]
MEN0831,RES0037,89스윗 갈릭순살+펩시콜라245ml,19900.0,+100프로 닭다리살+ 마늘의 깊은 풍미를 느낄 수 있는 치킨[음료 사이즈업 가능]
MEN0832,RES0037,89크리미 어니언순살+펩시콜라245ml,20900.0,+100프로 닭다리살+ 부드러운 크림과 아삭한 양파의 조합[음료 사이즈업 가능]
MEN0833,RES0037,89아삭 파닭순살+펩시콜라245ml,20900.0,"+100프로 닭다리살+ 치킨은 바삭,파는 아삭, 맛있어서 파닭파닭[음료 사이즈업 가능]"
MEN0834,RES0037,89화끈 불닭순살+펩시콜라245ml,19900.0,+100프로 닭다리살+ 입안을 얼얼하게 만드는 맛있게 매운 치킨[음료 사이즈업 가능]
MEN0835,RES0037,89뿌링 스노우순살+펩시콜라245ml,20900.0,+100프로 닭다리살+ 바삭한 치킨 위에 치즈  눈이 내린다[음료 사이즈업 가능]
MEN0836,RES0037,(NEW)89매콤달콤로제떡볶이,7900.0,치킨89만의 특별소스로 맛있게 매운 로제떡볶이
MEN0837,RES0037,89바삭바삭 먹태,14900.0,"89바삭바삭 하게 구운 먹태살 그리고 청양고추가
들어간 마요네즈간장소스맛이 일품"
MEN0838,RES0037,89 시그니처 로제투움바순살치킨+펩시콜라245ml,20900.0,"부드러우면서 매콤한 로제소스와 아삭한 할라피뇨토핑, 치킨89의 야심작 로제투움바치킨"
MEN0839,RES0037,(NEW)89매콤달콤 국물떡볶이(1인분),5900.0,"치킨89만의 특별소스로 맛있게 매운 떡볶이
(신라면 정도 맵기)
떡+오뎅+대파"
MEN0840,RES0037,타코포테이토,11900.0,멕시칸 특제소스의 풍미를 느낄수 있는 치킨89의 시크릿 메뉴!!
MEN0841,RES0037,대왕체다치즈스틱(케찹을 드려요~)(2개),7900.0,체다치즈가 통째로  들어간 치즈스틱 최강자!!
MEN0842,RES0037,치즈샤워크림감자,11900.0,"감자튀김에 뿌려진 샤워,체다치즈소스,베이컨 환상 꿀조합"
MEN0843,RES0037,(NEW)89땡글이 리얼찹쌀치즈볼(5개),4500.0,쌀가루를 입혀 겉은 더욱 바삭하고  속은 더욱 쫀득한
MEN0844,RES0037,감자튀김(케찹을 드려요~),9900.0,겉은 바삭하지만 속은 부드러운 감자튀김!!
MEN0845,RES0037,버팔로윙+나쵸(체다소스를 드려요~),10900.0,
MEN0846,RES0037,모짜치즈스틱(케찹을 드려요~)(5개),4500.0,입안에 모짜렐라 치즈가 한가득!! 쭉쭉 늘어나는 치즈스틱!!
MEN0847,RES0037,파+골뱅이,11900.0,골뱅이와 파채에 새콤한 양념을 더해 술이 당기는 맛!!
MEN0848,RES0037,89닭똥집튀김,9900.0,바삭하고 쫄깃하게 튀긴 닭똥집
MEN0849,RES0037,89All반반 치킨+펩시콜라245ml,17900.0,반반치킨+치킨무1개+펩시콜라245ml[음료 사이즈업 가능]
MEN0850,RES0037,89매콤닭똥집튀김,10900.0,튀긴 닭똥집에 매콤한 양념을 더한메뉴
MEN0851,RES0037,[신메뉴 출시]89 멕시치킨반마리(콜라미포함),15000.0,치킨무
MEN0852,RES0037,89바삭 크리스피반마리(콜라미포함),14000.0,치킨무+양념소금
MEN0853,RES0037,89달콤 양념치킨반마리(콜라미포함),14500.0,치킨무
MEN0854,RES0037,89스윗 갈릭치킨반마리(콜라미포함),14500.0,치킨무
MEN0855,RES0037,89크리미 어니언치킨반마리(콜라미포함),15000.0,치킨무
MEN0856,RES0037,89단짠 간장치킨반마리(콜라미포함),14500.0,치킨무
MEN0857,RES0037,89화끈 불닭치킨반마리(콜라미포함),14500.0,치킨무
MEN0858,RES0037,89뿌링 스노우치킨반마리(콜라미포함),15000.0,치킨무
MEN0859,RES0037,[신메뉴 출시]89멕시순살 반마리 (콜라미포함),15500.0,치킨무
MEN0860,RES0037,39ooDc치킨89(뼈) 내맘대로 두마리SET,31900.0,치킨두마리+치킨무2개+펩시콜라245ml[음료 사이즈업 가능]
MEN0861,RES0037,89바삭 크리스피순살반마리(콜라미포함),14500.0,치킨무+양념소금
MEN0862,RES0037,89달콤 양념순살반마리(콜라미포함),15000.0,치킨무
MEN0863,RES0037,89스윗 갈릭순살반마리(콜라미포함),15000.0,치킨무
MEN0864,RES0037,89크리미 어니언순살반마리(콜라미포함),15500.0,치킨무
MEN0865,RES0037,89단짠 간장순살반마리(콜라미포함),15000.0,치킨무
MEN0866,RES0037,89화끈 불닭순살반마리(콜라미포함),15000.0,치킨무
MEN0867,RES0037,89뿌링 스노우순살반마리(콜라미포함),15500.0,치킨무
MEN0868,RES0037,펩시콜라(245ml),1500.0,
MEN0869,RES0037,펩시콜라(500ml),2000.0,
MEN0870,RES0037,펩시콜라(1.25L),2500.0,
MEN0871,RES0037,(HOT)나홀로 반마리(뼈)+감자튀김+펩시콜라245ml(크리스피반마리),17900.0,반마리(뼈)+감자튀김+펩시콜라245ml[음료 사이즈업 가능]
MEN0872,RES0037,칠성사이다(245ml),1500.0,
MEN0873,RES0037,칠성사이다(500ml),2000.0,
MEN0874,RES0037,칠성사이다(1.25L),2500.0,
MEN0875,RES0037,무 추가(1개),500.0,
MEN0876,RES0037,89특제 양념소스(1개),1000.0,
MEN0877,RES0037,89특제 매운양념소스(불닭소스)(1개),1000.0,
MEN0878,RES0037,89특제 갈릭소스(1개),1000.0,
MEN0879,RES0037,89특제 겨자소스(1개),1000.0,
MEN0880,RES0037,89특제 간장소스(1개),1000.0,
MEN0881,RES0037,89특제 어니언크림소스,1000.0,
MEN0882,RES0037,(HOT)나홀로 반마리(순살)+감자튀김+콜라245ml(크리스피순살반마리),18400.0,반마리(순살)+감자튀김+펩시콜라245ml[음료 사이즈업 가능]
MEN0883,RES0037,파추가,2500.0,
MEN0884,RES0037,체다치즈소스(1개),1000.0,
MEN0885,RES0037,샤워크림 소스,1000.0,
MEN0886,RES0037,허니머스타드소스(1개),1000.0,
MEN0887,RES0037,89프리미엄 치떠끼 한마리SET,28900.0,떡볶이( 2~3인 ) + 크리스피 한마리 + 펩시콜라500ml[음료 사이즈업 가능]
MEN0888,RES0037,39ooDc치킨89(순살) 내맘대로 두마리SET,33900.0,치킨두마리+치킨무2개+펩시콜라245ml[음료 사이즈업 가능]
MEN0889,RES0038,팩 반찬(대),5000.0,
MEN0890,RES0038,양념게장,,
MEN0891,RES0038,나물,,
MEN0892,RES0038,해파리냉채,10000.0,
MEN0893,RES0038,잡채,,
MEN0894,RES0038,전,,
MEN0895,RES0038,팩 반찬(중),3000.0,
MEN0896,RES0038,국,,
MEN0897,RES0039,누룽지통닭,,
MEN0898,RES0040,참다랑어뱃살,40000.0,
MEN0899,RES0040,참치회 1인,28000.0,
MEN0900,RES0040,참다랑어 1번 대뱃살,45000.0,
MEN0901,RES0040,참치회 스페셜(1인),30000.0,무한리필
MEN0902,RES0040,참치회 특스페셜 (1인),40000.0,무한리필
MEN0903,RES0040,참치회 실장스페셜(1인),60000.0,무한리필
MEN0904,RES0040,혼술참치회200g,22000.0,
MEN0905,RES0040,참다랑어 속살 200g,27000.0,
MEN0906,RES0040,참치초밥,12000.0,
MEN0907,RES0040,참다랑어,20000.0,
MEN0908,RES0040,가마구이,18000.0,
MEN0909,RES0041,토시살(150g),14900.0,
MEN0910,RES0041,상 우설(한정판매) 120g,20900.0,기간 한정 메뉴로 소량씩 판매중
MEN0911,RES0041,중 우설(한정판매) 120g,17900.0,기간 한정 메뉴로 소량씩 판매중
MEN0912,RES0041,닭목살(180g),10900.0,
MEN0913,RES0041,갈비살(150g),15900.0,
MEN0914,RES0041,살치살(150g),17900.0,
MEN0915,RES0041,김치말이국수,6000.0,
MEN0916,RES0042,에스프레소,4000.0,
MEN0917,RES0042,아메리카노,4000.0,
MEN0918,RES0042,알코브크림티 (ice only),5500.0,자몽청과 히비스커스를 베이스로하여  음료를 만들고 상큼 달콤한 크림을 얹어 만든 티슈페너
MEN0919,RES0042,페퍼민트,4500.0,페퍼민트 잎차의 상큼한 맛이 좋은 티
MEN0920,RES0042,카모마일,4500.0,
MEN0921,RES0042,애플석류티,5000.0,사과를 잘게 자르고 석류 알갱이를 넣어 수제로 만든 정성 가득 티.갱년기 여성에게 추천
MEN0922,RES0042,밀크티,5500.0,잎차를 우려서 우유에 섞어서 만든 달콤하고 고소한 티
MEN0923,RES0042,말차라떼 (ice only),5500.0,말차와 우유로 만든 라떼
MEN0924,RES0042,초코라떼,5500.0,쌉싸름한 다크 코코아와 우유를 넣어 만든 라떼
MEN0925,RES0042,딸기라떼 (ice only),5500.0,새콤달콤한 딸기와 우유를 넣어 만든 딸기음료
MEN0926,RES0042,패션후르츠에이드,5500.0,직접 담근 패션후르츠청과 탄산수를 넣어 상큼한 패션후르츠의 맛과 씨앗까지 씹혀서 씹는 맛도 재밌는 에이드
MEN0927,RES0042,히비스커스패션후르츠티,5000.0,히비스커스를 따뜻하게 우려서 수제 패션후프츠와 섞어서 만든 티
MEN0928,RES0042,카페라떼,4500.0,
MEN0929,RES0042,히비스커스티,4500.0,히비스커스를 따뜻하게 우려서 만든 차
MEN0930,RES0042,헤이즐넛아메리카노,4500.0,
MEN0931,RES0042,헤이즐넛라떼,5000.0,
MEN0932,RES0042,말렌카꿀케이크,6000.0,
MEN0933,RES0042,티라미슈,5500.0,"이탈리아어로 기운을 북돋아주다는 뜻의 케이크로 크리미한 마스카르포네 치즈 혼합물, 코코아 가루를 뿌린 층으로 만든 고전적인 이탈리아 디저트"
MEN0934,RES0042,복숭아블랙티,5000.0,블랙티을 우려서 만든 복숭아 홍차.아이스로 드시면 아이스티를 대체할 수 있는 티
MEN0935,RES0042,카페모카,5500.0,
MEN0936,RES0042,코코넛라떼,5500.0,
MEN0937,RES0042,청귤에이드,5500.0,갓 수확한 신선한 청귤로 담근 최상급 프리미엄 청귤청의 은은하게 퍼지는 새콤달콤한 맛과 향의 에이드
MEN0938,RES0042,히비스커스청귤티,5500.0,히비스커스를 따뜻하게 우려서 청귤청과 섞어서 만든 티
MEN0939,RES0042,카푸치노,4500.0,
MEN0940,RES0042,딸기크레이프케이크,5000.0,건조 딸기 다이스가 디프로맷 크림에 녹아들어 진한 딸기 맛과 향을 만들어내고 요거트 분말이 상큼함을 더해주는 케이크
MEN0941,RES0042,청키초콜렛 슈프림 쿠키,2700.0,초콜렛 청크가 푸짐하게 박힌 클래식한 초코쿠키
MEN0942,RES0042,코코아 화이트 청크 앤드 초콜렛 쿠키,2700.0,코코아 분말을 더해 더욱 깊고 진한 초코맛의 쿠키
MEN0943,RES0042,화이트 청크 딜라이트 쿠키,2700.0,진한 카카오버터의 풍미가 부드럽게 녹아 들어간 화이트 초코 쿠키
MEN0944,RES0042,브라우니 코코아 쿠키,2000.0,코코아 분말을 함유한 달달한 맛의 코코아 쿠키
MEN0945,RES0042,바닐라라떼,5000.0,
MEN0946,RES0042,카라멜마끼아또,5500.0,
MEN0947,RES0042,알코브라떼 (ice only),5500.0,크림카푸치노
MEN0948,RES0042,레몬에이드,5500.0,직접 담근 수제 레몬청과 탄산수를 넣어 만들었습니다. 새콤하고 달콤해서 피로가 싸악 없어지는 레몬에이드입니다.
MEN0949,RES0042,자몽에이드,5500.0,알갱이가 있는 수제 자몽청과 탄산수로 만든 에이드.상큼하고 달콤한 자몽에이드
MEN0950,RES0042,자몽블랙티,5000.0,
MEN0951,RES0043,황금스페셜,65000.0,광어 +우럭 + 연어 + 도다리 + 멍게 + 계절활어 + 멍게 + 가리비 + 회무침 + 새우튀김이 나오는 세트메뉴입니다.
